,Name,Latitude,Longitude,Elevation,Earth Radius + Elevation
229,IRIDIUM 33 DEB,68.61658868910585,-17.436951812611152,683549.5484181496,7061686.548418149
230,IRIDIUM 33 DEB,66.70770595276834,-18.773403993830083,819467.9771967987,7197604.977196799
231,IRIDIUM 33 DEB,-12.422340723583604,35.53417020200909,740961.2896407639,7119098.289640764
232,IRIDIUM 33 DEB,-76.14231651535367,-147.71508437672884,719226.9321091247,7097363.932109125
233,IRIDIUM 33 DEB,8.659893863557071,32.218815722963186,746403.0942597562,7124540.094259756
234,IRIDIUM 33 DEB,24.85543109074464,157.45682474918056,476342.39921863744,6854479.3992186375
235,IRIDIUM 33 DEB,-80.42048850787548,-29.925172719159967,795426.8782747055,7173563.878274705
236,IRIDIUM 33 DEB,-42.83116478783998,160.79116190909068,614286.6154335394,6992423.615433539
237,IRIDIUM 33 DEB,38.59845040515614,172.29330370366955,952218.2275487378,7330355.227548738
238,IRIDIUM 33 DEB,72.85491832187779,-159.39208715907012,687184.2653505846,7065321.265350585
239,IRIDIUM 33 DEB,-52.79364265904476,176.4131291787189,832664.4495360513,7210801.449536052
240,IRIDIUM 33 DEB,3.343322315332268,-125.5210291948793,755294.0230873993,7133431.023087399
241,IRIDIUM 33 DEB,6.262212210916161,-135.66809894734575,710138.6169831853,7088275.6169831855
242,IRIDIUM 33 DEB,37.286902571559466,-134.99881431441457,743854.3071628595,7121991.3071628595
243,IRIDIUM 33 DEB,85.40896706465472,-51.70573708592913,713804.0784140582,7091941.078414058
244,IRIDIUM 33 DEB,-28.321529137737553,117.78403856146453,876091.1388168943,7254228.138816894
245,IRIDIUM 33 DEB,-17.755068552154462,59.56784017820329,717786.621950645,7095923.621950645
246,IRIDIUM 33 DEB,-51.5170680640897,-90.07091591802667,795243.9701307052,7173380.970130705
247,IRIDIUM 33 DEB,-85.3920973818277,-176.30819060588195,781514.7864156545,7159651.786415654
248,IRIDIUM 33 DEB,-64.94927034448042,-161.71143705525975,766580.6864840612,7144717.686484061
249,IRIDIUM 33 DEB,85.5286481967704,-111.45590548289233,603075.7935721605,6981212.79357216
250,IRIDIUM 33 DEB,76.79998951155112,-7.3256062590150925,805451.522420056,7183588.522420056
251,IRIDIUM 33 DEB,-47.526238372937016,-100.48620385753941,755440.0907226796,7133577.09072268
252,IRIDIUM 33 DEB,20.879544005082714,-63.87313065238445,785668.6759102714,7163805.675910272
253,IRIDIUM 33 DEB,32.53798755293969,-144.40452728196902,832367.186584011,7210504.186584011
254,IRIDIUM 33 DEB,10.325862464441148,112.17302315178193,678634.9628001094,7056771.96280011
255,IRIDIUM 33 DEB,40.38137260746206,152.95532389202316,853130.88234614,7231267.88234614
256,IRIDIUM 33 DEB,-29.19203805606651,15.491605992241857,829433.7337318446,7207570.733731844
257,IRIDIUM 33 DEB,-42.072021455996804,-165.74909116931002,753887.2657962957,7132024.265796295
258,IRIDIUM 33 DEB,-86.33815256665797,156.5584869689682,679400.4261312595,7057537.42613126
259,IRIDIUM 33 DEB,-10.360543876917639,-101.1659531630378,596972.9244046343,6975109.924404634
260,IRIDIUM 33 DEB,39.361236561479615,-81.16703218716191,827714.7413558416,7205851.741355842
261,IRIDIUM 33 DEB,28.018150208671088,155.34963212806642,748489.3420420693,7126626.342042069
262,IRIDIUM 33 DEB,37.110854597624474,20.38866056500765,667694.1683289645,7045831.168328964
263,IRIDIUM 33 DEB,-1.7280760037439358,-9.381520783728094,711359.8645929872,7089496.864592987
264,IRIDIUM 33 DEB,-25.989080826992915,-129.68291095981562,819952.6605164171,7198089.660516417
265,IRIDIUM 33 DEB,-65.52975726749455,8.606122562518685,766116.193497701,7144253.193497701
266,IRIDIUM 33 DEB,-24.021816977172943,-69.83631260320385,556182.7090547181,6934319.709054718
267,IRIDIUM 33 DEB,-3.751072263754278,121.05933461123,747054.2052392175,7125191.205239218
268,IRIDIUM 33 DEB,25.337596240975078,-113.64310008278677,862084.5854357262,7240221.585435726
269,IRIDIUM 33 DEB,-83.32262633506183,97.35800020682316,699401.5948160759,7077538.594816076
270,IRIDIUM 33 DEB,6.556511044273172,-173.6633745495859,618262.8248269362,6996399.824826936
271,IRIDIUM 33 DEB,45.98427241978396,6.916868422218389,723852.9998448528,7101989.999844853
272,IRIDIUM 33 DEB,-39.818198638274,163.46734155411073,617367.2047487072,6995504.204748707
273,IRIDIUM 33 DEB,34.741357604068426,11.102685136030775,753379.6340765321,7131516.634076532
274,IRIDIUM 33 DEB,58.78058898143218,-155.6738928760906,651881.6768770185,7030018.676877018
275,IRIDIUM 33 DEB,72.87919854166972,-16.309131482326286,571445.579426209,6949582.5794262085
276,IRIDIUM 33 DEB,2.862033163906928,-103.09602735188965,830061.1475067543,7208198.147506754
277,IRIDIUM 33 DEB,-63.62732910057523,-90.39087944926598,769313.2393670226,7147450.239367023
278,IRIDIUM 33 DEB,-30.673909616735816,-32.00371716320572,822622.7970943114,7200759.797094312
279,IRIDIUM 33 DEB,-0.6519012839542131,92.83645232744772,536921.8997318838,6915058.899731884
280,IRIDIUM 33 DEB,-35.94169196879272,-156.06293118523823,748182.120477646,7126319.120477646
281,IRIDIUM 33 DEB,-63.75666887322481,-176.4892274255124,1314257.2130612652,7692394.213061266
